"Row.names","logFC","logCPM","PValue","FDR","dko","sko"
"Gins1",0.0657637290572676,4.57565528243311,0.530725983592125,0.897103608045413,445.25,425.5
"Lypla1",-0.0669597893670755,6.67091928365349,0.530722956821583,0.897103608045413,1824.5,1911
"Sv2a",0.140974836663331,1.98058365562387,0.531032091256535,0.897501029099615,73.75,67
"Alox12e",0.0908935055918709,5.9610103210948,0.531104286124088,0.897503059107168,1177.25,1105
"Eva1b",-0.0534710365680038,5.27098620262624,0.531390358572712,0.897866467933202,693.75,719.75
"Ahdc1",-0.0573546304024023,6.30011063170697,0.531509734071104,0.897929568308166,1415.5,1472.75
"Rasgef1b",0.0976903554210839,3.6983706640871,0.531569758678873,0.897929568308166,244,228
"Dffb",0.0906208698955963,3.40789235564921,0.531670679266816,0.897980057086317,198.75,186.75
"1110012L19Rik",0.0695393135620736,4.51166396511353,0.531868274287998,0.898193791550744,426.5,406.75
"Mllt1",0.0429564323625595,7.51045474422479,0.531965051308657,0.898237235026585,3394.25,3294.5
"Commd7",0.0514513491990785,5.45505689762691,0.532049734164468,0.898260248304914,817.5,788.5
"Irak4",0.0702565128966989,4.57590787206344,0.532195184488099,0.89838583553192,446,425
"4933404O12Rik",-0.0823449545211845,3.93981962000975,0.534329541942345,0.898515441755977,271.75,287.75
"Add3",-0.042247425836545,7.43411606054969,0.532762491979492,0.898515441755977,3125.5,3218.25
"Aimp1",0.0481483623778525,6.7453447148179,0.533724045140253,0.898515441755977,1999.5,1934.25
"Arhgap26",0.0992726598272298,3.34895179390588,0.534163715461875,0.898515441755977,191.5,178.25
"Cbfb",-0.0506144096854516,6.71760515163362,0.532733080809884,0.898515441755977,1896,1963.25
"Dzip3",0.0646130844526408,5.42154069380964,0.533250050465718,0.898515441755977,802,766.75
"E2f5",-0.0555388000714662,5.39781668462811,0.53348736069218,0.898515441755977,757,786.5
"Exosc7",0.0461837326860947,5.98509864812572,0.532918324708356,0.898515441755977,1179,1142
"Gm4202",-0.0692556507840061,4.51726258390526,0.534296019233001,0.898515441755977,408.25,428.75
"Hist1h1c",-0.0869865200255019,5.43670018174791,0.534475250910057,0.898515441755977,769,817.5
"Josd2",0.0543949673430986,5.44838225876602,0.534304367228212,0.898515441755977,814.25,784.25
"Med1",-0.0482616531959376,6.29722942604408,0.532594876813421,0.898515441755977,1417.5,1465
"Mrpl17",0.0481202966577057,6.83133201090127,0.53364654397532,0.898515441755977,2122.75,2053.25
"Paip2",0.0440522485714268,7.67498794682227,0.533054998097695,0.898515441755977,3805.75,3691.5
"Phka1",0.0560580549598345,4.88300822960111,0.534239407600569,0.898515441755977,550.25,528.75
"Phyhip",0.324330782683887,1.26576037953801,0.533882582241257,0.898515441755977,46.25,37.25
"Podn",-0.117412813711898,2.94915261104302,0.532706493422096,0.898515441755977,134,145.75
"Ppp3cb",-0.0533908869961732,6.58508408690025,0.534174946520527,0.898515441755977,1727.75,1792.25
"S100a4",-0.103008575238896,3.53930008938189,0.534351515075445,0.898515441755977,204.25,219.75
"Sema7a",-0.070150789363398,4.49409821860914,0.534455642184541,0.898515441755977,401.75,421.5
"Spi1",0.136952174635615,3.08509687115702,0.533637780886622,0.898515441755977,160.5,146.5
"Sptbn1",0.0486141593338023,8.9520009592402,0.533067327207238,0.898515441755977,9240.5,8934
"Srp54b",-0.0788023084049831,4.22326746578456,0.533608843916876,0.898515441755977,331.5,350
"Tk2",0.0623066389596689,5.08543807308119,0.532796790437479,0.898515441755977,634.5,607.5
"Trpm4",0.0531444085326149,5.70067389387783,0.534380223368804,0.898515441755977,970,934.75
"Uqcr11",-0.0578747684153281,6.37203717995036,0.53366126142793,0.898515441755977,1487.75,1549
"Vps9d1",0.06393429937134,4.59679396969955,0.533803438078157,0.898515441755977,452,432.25
"Wdr19",0.0767873204889378,4.16338716592391,0.534110771555381,0.898515441755977,335.75,318.25
"Wnk2",-0.0795817021889409,4.32762558010024,0.534239091383615,0.898515441755977,356.75,376.75
"Yrdc",-0.0559582639097966,5.17620474688164,0.534359460324511,0.898515441755977,649,674.25
"Zfp938",-0.0862046334564129,4.0098899640226,0.53251807547096,0.898515441755977,284.75,303
"Crebzf",-0.0618437315619333,5.87954757952362,0.534588227894503,0.898585876484817,1055.75,1101.25
"Eif2b2",0.0455756624819964,6.15712888079828,0.534682316931936,0.898624548079439,1328.25,1287
"Parva",0.0437247326869132,8.78589177557456,0.534874870492963,0.898828673770043,8221.5,7976
"Adal",-0.0808521123891216,4.44986424935312,0.535020287628085,0.898872997560708,387.5,410.25
"Gstm5",0.0568860818314021,5.15785413814183,0.535248006777237,0.898872997560708,666.25,640.25
"Lamtor4",-0.0540778936365686,5.59066588241255,0.535097783639517,0.898872997560708,866,899.25
"Rngtt",-0.0574812733605616,5.04804935031753,0.535182228774302,0.898872997560708,593.25,617.25
"Scarf2",-0.071820873830699,5.87365669046789,0.535327859407892,0.898872997560708,1047.75,1100.25
"Snai3",0.116180858255105,2.69915761820739,0.535281661118705,0.898872997560708,121.75,112.25
"A430105I19Rik",0.150247143869714,2.66256758140712,0.535677909714975,0.898889792299508,120.25,108.5
"Ap1ar",-0.0432452781793816,6.50467882029561,0.535818501276953,0.898889792299508,1639.25,1689.5
"C4b",-0.233011039830869,2.52774422212253,0.535889562546755,0.898889792299508,95.75,113
"Cdk5",0.0508564002637194,5.39410360719765,0.535909683014753,0.898889792299508,783.25,756
"Col27a1",-0.0708960457810121,4.85933258109026,0.537002113360738,0.898889792299508,517.75,543.5
"Csrp2",-0.0678574395300972,5.01073237391455,0.537102917357386,0.898889792299508,575.25,604
"Dhdds",0.04357746772657,6.37433287300495,0.536208873262719,0.898889792299508,1543.25,1497.75
"Dynlt3",-0.060063479247672,6.7898988536587,0.535650985269979,0.898889792299508,1986.75,2071
"Fv1",-0.0989962538251978,3.07923763940863,0.536637408418592,0.898889792299508,148,158.5
"Itgb1",-0.0451438573783649,9.10441561661882,0.535780150165814,0.898889792299508,9942.25,10258.25
"Lipo1",-0.14971500525522,3.07453393713124,0.536676678359464,0.898889792299508,144.75,160.5
"Ltn1",0.0451175236173521,6.18956531832757,0.537086976246104,0.898889792299508,1358.75,1316.75
"Pcyt1b",0.111427850767034,3.68797535314361,0.536124918790739,0.898889792299508,243.5,225.5
"Psenen",-0.142415551184868,1.58386549209191,0.537076216028717,0.898889792299508,50,56
"Ptrf",-0.040718559557236,8.51160386955702,0.537125132740713,0.898889792299508,6601.5,6791
"Rec8",0.079663466405841,7.64135719715821,0.535809199778525,0.898889792299508,3763.25,3560.75
"Rwdd2b",0.0724587473709002,4.12649169624413,0.536051478914217,0.898889792299508,326.25,310.5
"Sh3bgrl3",-0.104021594069879,6.56757469791483,0.536682169261404,0.898889792299508,1676.5,1801.5
"Smad6",0.0751407938500567,4.76552639059093,0.536470962470587,0.898889792299508,510.5,484
"Spred3",0.116808958516344,3.02560087231271,0.536165517772568,0.898889792299508,153.25,141.25
"Szt2",0.0535812916405569,5.51466515304308,0.536665463721891,0.898889792299508,852.75,821.25
"Tbc1d7",0.0832114997229946,4.38141204193545,0.537186551243694,0.898889792299508,391.25,369.75
"Vps41",0.0444772143685717,6.78880355442757,0.535833621222032,0.898889792299508,2058.25,1995.75
"Wasl",-0.0525030906452773,6.82197675475961,0.5369107804483,0.898889792299508,2037,2112
"Zfp41",-0.0530900141099234,6.17635349249122,0.537056450174623,0.898889792299508,1301,1350
"Zkscan6",0.0666316241377356,4.42943621036104,0.536830950387061,0.898889792299508,402.25,384.25
"Vamp7",0.0630539366327982,5.55743147391717,0.537285302298701,0.898936049716806,880.5,843.5
"Ppfia4",0.10837013092697,3.02896845878031,0.537418009246443,0.899039099231644,153.5,142.25
"Atp6v0b",0.0551049261840491,5.91707847372021,0.537695902289986,0.899147036607143,1128,1085.75
"Dync1li2",-0.0401215958599289,7.52675796759637,0.537628741022577,0.899147036607143,3335.5,3429.75
"Sh3pxd2b",-0.0429709384205705,7.88897143537118,0.537575808570899,0.899147036607143,4284,4413
"Strada",-0.055567499253474,5.20161793013508,0.538071584898286,0.899656259262549,660.5,686.5
"Cdk12",0.0430343803648588,6.40893867068007,0.538298307288504,0.899678371330152,1581,1534
"Gm22",-0.135644877625999,2.28422898789252,0.538236589928082,0.899678371330152,83.75,91.5
"Snrpd3",0.0456485860100353,7.33668920669175,0.53827159716835,0.899678371330152,3011.25,2918.5
"Zfp563",-0.111382301837839,2.95586854063696,0.538405610524493,0.899738761169946,135.25,146.25
"Pebp1",0.0507554868283353,7.13873427474771,0.538680958755584,0.899740188800506,2629,2538.75
"Ppp2cb",0.0431127346442922,7.13925461311944,0.538521373758814,0.899740188800506,2623.75,2546.5
"Reep5",0.0400887462565423,7.59198494514745,0.538691147684783,0.899740188800506,3587.75,3489.75
"Tmed5",-0.0616071684167356,5.56566247821977,0.53859735559606,0.899740188800506,849,885.75
"Ccdc157",-0.0600847312328829,4.87609656946241,0.539071682230457,0.899883679575372,526,548
"Frat2",0.0677611773274109,4.34840030539768,0.538903446197568,0.899883679575372,380.25,363
"Myg1",0.0541059222594809,5.79558947514165,0.538935593826834,0.899883679575372,1036.75,998.5
"Pms1",-0.0786731113243987,3.79748815226239,0.539204150671052,0.899883679575372,246.25,260.25
"Ttll12",0.0500623261720194,6.07130308155579,0.539100350084514,0.899883679575372,1253.5,1210.25
"Zfp943",-0.0870291783461924,4.33725417945147,0.539132994857515,0.899883679575372,358.25,380
"Gm17296",0.0805207788256569,3.97230217552071,0.539399934576241,0.899972808883838,294.25,278
"Ptplad2",-0.0519779416902616,5.38728858380375,0.539331514929834,0.899972808883838,752.25,780
"Elf4",0.0486645941942873,6.0232360806962,0.539633075124214,0.900140370149986,1212.25,1171.25
"Zzef1",0.0552694864042256,5.46071230506259,0.539642767391769,0.900140370149986,822,790.5
"2900076A07Rik",0.128669153704071,2.56022439305151,0.539807786935775,0.900213718546551,111,101.25
"Gpsm2",-0.0446142941512352,6.37850784902293,0.539829156802832,0.900213718546551,1501.5,1548.75
"Cul5",-0.0482405638134603,5.87928704420517,0.540033945460039,0.900328509710863,1060.5,1096.25
"Nars",-0.040248292220087,8.14196095769805,0.540125590969507,0.900328509710863,5110,5254.25
"Nptxr",0.0652562791401033,4.8806029865408,0.540165480676671,0.900328509710863,551.25,526.25
"Scn1b",0.101893524280672,3.44693461249062,0.540182862375961,0.900328509710863,205,191
"Galnt15",0.121810235622242,4.54422758658454,0.540278965831278,0.900369982341024,443.75,408
"2310030G06Rik",-0.066235771449956,4.69615932897435,0.541075667091386,0.900448768774969,462.75,484.75
"2810417H13Rik",0.119043689629508,6.70954929216951,0.54309372296495,0.900448768774969,1998.5,1839.5
"Acbd7",0.194972272457682,2.72130827517437,0.547751057422071,0.900448768774969,127,111
"Adora2a",-0.120713505573706,2.11786209248723,0.547123126896548,0.900448768774969,74.5,81
"AF251705",0.166407283540139,2.35355919423828,0.54824441583149,0.900448768774969,96.75,86.25
"Agpat5",-0.0514519126598251,6.04501240336509,0.544996361551596,0.900448768774969,1188.25,1231.75
"Akap8",0.0470565404272814,6.97279447625827,0.547706642728878,0.900448768774969,2341,2265.5
"Alkbh4",0.081826685544272,3.56192243262419,0.547121343530448,0.900448768774969,221,208.75
"Ankrd13d",-0.115161349628447,2.5657649488391,0.547504963777029,0.900448768774969,102.75,111.25
"Arhgap40",0.159872259656446,2.35724163119668,0.544322484250345,0.900448768774969,97.5,87
"Arpc5l",0.0438783749782952,6.49578187390991,0.54461200760923,0.900448768774969,1679.25,1629
"Axin1",-0.0432264587430105,6.62276322909387,0.547226741362061,0.900448768774969,1779.75,1833.75
"B630019K06Rik",-0.123855105897292,2.13830609221038,0.546349906555756,0.900448768774969,75.25,82.5
"Bbx",-0.0596535117515394,5.94176876129229,0.543982555635147,0.900448768774969,1103.25,1149
"C030039L03Rik",-0.147112178925674,1.71642352487233,0.541739545509959,0.900448768774969,55.5,61.5
"C330007P06Rik",-0.056777149376865,5.24004715099223,0.545398792827082,0.900448768774969,677.75,705.5
"Calm2",0.0471261828508531,8.47624521802038,0.545660264495733,0.900448768774969,6640,6427.75
"Camk2g",0.0470475252373225,5.66333292810941,0.544911828229648,0.900448768774969,943.5,912.75
"Casp8",0.0501174430777443,6.51061012716294,0.546796504053025,0.900448768774969,1700.25,1642.5
"Ccdc125",0.0798302783553032,4.34183981162821,0.543136835592795,0.900448768774969,380.25,360
"Ccdc32",-0.0695266937266077,4.39665573046981,0.54076195779446,0.900448768774969,375.25,393.75
"Ccnt1",-0.045743093564867,6.34154162178411,0.548379981020242,0.900448768774969,1463.25,1509.5
"Ccnt2",0.0530281463604616,6.14262276473339,0.548654913181494,0.900448768774969,1318.5,1270.5
"Ccny",-0.0404318713608249,7.06597365011724,0.547727093361491,0.900448768774969,2423,2491.25
"Cdc42se1",0.0401202544979519,7.88212212496644,0.548649942192007,0.900448768774969,4388,4267.5
"Cep85l",-0.118429766936406,2.70768227430279,0.543841119752838,0.900448768774969,113,123
"Clpb",-0.0474471743710991,5.72385812980848,0.541994352858269,0.900448768774969,952,984
"Cog1",0.0470918836070251,5.52322252338555,0.544093327713219,0.900448768774969,856,828
"Cox5a",-0.04345624475048,7.03494988093546,0.5461938640181,0.900448768774969,2368.25,2441.5
"Cpox",-0.059480500305063,5.81574637885132,0.546977781795284,0.900448768774969,1010.25,1052.75
"Ddb2",0.082202455213737,4.3638703830596,0.540735979280925,0.900448768774969,386.75,364.75
"Eed",0.0450083772868338,6.22345092660848,0.546649218783926,0.900448768774969,1391,1348
"Eef2",0.0402467466125784,12.0394962402205,0.542953623853076,0.900448768774969,78336.5,76181.5
"Efr3a",-0.0459475201428707,7.09029260004658,0.543511531824393,0.900448768774969,2459.5,2538.25
"Esco1",-0.0527517221552686,5.50364496716711,0.546685979424779,0.900448768774969,815.75,846
"Ezh2",0.045934956866911,6.55707957535958,0.541392626197414,0.900448768774969,1753.75,1698.75
"Fam114a1",0.0495474011919661,6.36650930262826,0.544755187310951,0.900448768774969,1538,1486.5
"Fancb",0.0966128984442695,3.65837827533091,0.543211735425534,0.900448768774969,237.5,222.25
"Fbxl20",0.0451363578344279,6.12114090125032,0.547976983142664,0.900448768774969,1295,1255.25
"Fbxo9",-0.0540006733939125,5.20324603066697,0.546238890667197,0.900448768774969,661.5,687
"Fmn1",0.0891213654048946,3.2141383733188,0.545410859450574,0.900448768774969,173.25,163
"Foxp4",-0.0491562901117427,6.53925674288081,0.544618196910177,0.900448768774969,1676.25,1733.75
"Gan",-0.114688263959173,2.70012814564307,0.546642807643551,0.900448768774969,112.75,121.75
"Gas8",-0.0579250810726623,4.95020932612774,0.542313831474444,0.900448768774969,554.25,577
"Gnptab",-0.0441253037449365,7.25612283697945,0.542536522159891,0.900448768774969,2760.5,2846.75
"Golga5",0.0459860755825463,5.85719473486361,0.543180851411971,0.900448768774969,1079,1045
"Gtf2ird1",0.0493672963900584,6.17556268533699,0.544563246164798,0.900448768774969,1347.5,1302
"Gtf3a",0.0901202454319173,4.00543025135118,0.541781966705464,0.900448768774969,302,283
"Gtpbp1",0.0467017470905624,6.39421279084495,0.547380770528638,0.900448768774969,1567,1516.25
"Hand2",-0.0823936147998885,5.50394197557663,0.542241362964404,0.900448768774969,807.5,854.5
"Hdgfrp2",0.0517111532684141,6.33269292747545,0.54601014407451,0.900448768774969,1504,1450.75
"Ing2",0.0586325161915617,4.99766115537151,0.541661666973079,0.900448768774969,596,572.5
"Jakmip1",-0.074595576625661,4.86277184544242,0.543980650779843,0.900448768774969,518.5,546
"Krt10",-0.107469236314537,2.8677269946694,0.548419864506183,0.900448768774969,127,137
"Large",0.0560141191610337,5.0786896941623,0.540800446607346,0.900448768774969,630.25,606
"Map1b",-0.0554857055729074,5.32230816687407,0.547631235205772,0.900448768774969,718.5,746.25
"Mettl4",-0.075113096661964,4.01585654445592,0.547334409993127,0.900448768774969,287.25,302.5
"Mfsd4",0.0801820557948542,3.95448691926644,0.548309055452106,0.900448768774969,290.25,274.5
"Mospd2",-0.0644206329744333,5.21012358072446,0.546758384426077,0.900448768774969,662.25,692.25
"Mrps23",0.0512172502938296,5.9855970445333,0.546622985022493,0.900448768774969,1181.25,1140.25
"Mst1r",-0.110478152502705,2.62262889337517,0.543003852024703,0.900448768774969,106.75,115.25
"Naa40",0.0462421267220198,6.69437534812675,0.548280880348233,0.900448768774969,1929.25,1868
"Nfkbia",0.0443749677379698,7.20261616889638,0.54265780669875,0.900448768774969,2742.75,2659.75
"Npm1",0.043961803219279,8.78511495034381,0.541776576333419,0.900448768774969,8217.5,7971.25
"Nucb2",0.072904292098663,4.94888117356703,0.542854309570063,0.900448768774969,578.75,550.5
"Nudt9",-0.052931515776746,5.31748241313408,0.541334851923698,0.900448768774969,717,743.25
"Olfm2",0.133581670126926,1.98283399610384,0.546794193350932,0.900448768774969,73.25,67.25
"Ormdl2",0.0648324897725956,4.90931351428208,0.541914932375327,0.900448768774969,561.5,537.25
"Ostm1",-0.0656661829940459,4.97709345404664,0.541207771927435,0.900448768774969,562.75,589.25
"P2ry6",0.146387280524964,2.79186929681427,0.543128155116119,0.900448768774969,131,118.25
"Pa2g4",0.0434624272288898,8.78521772761301,0.54523296132467,0.900448768774969,8217.25,7973.25
"Pds5a",0.0411587143969023,7.10811474402546,0.54547348150295,0.900448768774969,2566.25,2493.25
"Phlda3",-0.0983688514037141,4.51187520902394,0.541918369834136,0.900448768774969,402.75,431
"Pi4kb",-0.0506199429875571,5.93704812892772,0.542478357559501,0.900448768774969,1103.25,1141.75
"Pigs",0.0447616625342851,6.12115498302663,0.54805558147374,0.900448768774969,1295,1255.5
"Plec",0.0749577045674486,7.28433503348127,0.54772436255879,0.900448768774969,2933.25,2784.5
"Plxnb1",-0.0554628643293284,7.69385323690844,0.54196387276795,0.900448768774969,3725.25,3870.75
"Ppp6r2",0.0610726426266357,4.71719375150632,0.544138809757088,0.900448768774969,490.75,470.25
"Psmg3",0.069026820578018,4.3693757097703,0.544760145853338,0.900448768774969,386,368.25
"Psph",0.0753018195295804,3.96790352908345,0.545722233587013,0.900448768774969,292.75,277.75
"Pyurf",-0.067258592588627,4.59412227297708,0.543028724260621,0.900448768774969,431.25,451.75
"Rab11fip2",-0.0687315980640127,5.40021593783426,0.545035116663667,0.900448768774969,755,791.25
"Ranbp2",0.0446335680674628,7.65136501481716,0.548731001000028,0.900448768774969,3745,3630.25
"Rapgef2",0.0537191981388482,5.4045914009462,0.548148002088003,0.900448768774969,789.75,760.5
"Rnf41",-0.0602739571465773,5.68329950961611,0.54285594855859,0.900448768774969,921.5,960.75
"Robo2",0.0720532862024536,4.65317597321743,0.542585613264477,0.900448768774969,471.25,448
"Rpain",-0.0984678312890838,3.82123533126571,0.544360928593389,0.900448768774969,249,266
"Rps18",0.0481906240769617,7.08798666343003,0.548700695198222,0.900448768774969,2536.25,2453.25
"Rps27l",0.0497434608025668,6.30223416138268,0.544024440881147,0.900448768774969,1470.75,1421.75
"S100a10",-0.0493635455477566,7.37449404098189,0.544977045530031,0.900448768774969,2991.25,3096.5
"Scin",-0.112101063646494,4.06453818918051,0.547555529325099,0.900448768774969,293.25,317.25
"Shfm1",0.0513621907734233,8.57076819302119,0.543455517129843,0.900448768774969,7100.5,6852.75
"Skiv2l",0.0448547724988988,6.6831023527155,0.543143834888816,0.900448768774969,1913.5,1854
"Slc17a5",-0.0751140056737545,4.3743142963051,0.541465896334533,0.900448768774969,368.75,388.5
"Slc26a6",-0.114621312675207,2.61172810530378,0.544824686985036,0.900448768774969,106.25,114.75
"Slc37a4",-0.0725214854147376,4.56203937533008,0.547818557848939,0.900448768774969,420.75,442
"Slc7a5",0.0458179320386698,7.06312664527438,0.544409673694367,0.900448768774969,2491.25,2413
"Snap47",-0.0436413509380387,6.33122089477211,0.546627984116756,0.900448768774969,1453.25,1498
"Sos1",-0.0492042030688643,6.0638211229926,0.546658848148178,0.900448768774969,1205,1246.25
"Sphk2",-0.047839923469212,5.9074762932858,0.544113176553117,0.900448768774969,1081.25,1118
"Ssbp3",0.0425692152873854,7.87008640702081,0.545796938449832,0.900448768774969,4355.25,4228.25
"Stxbp6",0.0960873501320847,3.75734779721827,0.542023763618467,0.900448768774969,254.25,238
"Tarsl2",-0.0599834928962469,4.92648212413983,0.546767121248921,0.900448768774969,544.75,567.5
"Tatdn1",0.0835279124713957,3.74901503699292,0.546160999618274,0.900448768774969,252,237.75
"Tbc1d15",0.0502226919610905,6.08334699595816,0.542792556770662,0.900448768774969,1263.75,1220.75
"Tox4",0.0452912750494464,6.38087393484956,0.54774723127069,0.900448768774969,1551.75,1503.5
"Trim24",-0.041527139051408,6.65931458709305,0.547210549749658,0.900448768774969,1826.5,1879.75
"Trpc4ap",0.0426801330069396,7.52280701332316,0.547259429555049,0.900448768774969,3423,3323.25
"Txn2",-0.0430261044234708,7.56923063421729,0.545020118568207,0.900448768774969,3431.5,3536
"Tyw1",-0.0520524139838481,5.41503595214343,0.548635664696796,0.900448768774969,767.25,795.75
"Ubqln1",-0.0455895739899324,7.99563937137442,0.542968124334899,0.900448768774969,4608.5,4756
"Ubxn8",-0.0576195783628983,4.83605998029699,0.542262350291262,0.900448768774969,511.75,532.75
"Upf3b",0.0500113834507807,5.75251058778782,0.548065188016447,0.900448768774969,1004.75,970
"Usp45",-0.0707847310983605,4.48198965707776,0.543021481238959,0.900448768774969,398.25,418
"Wdtc1",0.0458629247357865,6.10674334395517,0.547901240316814,0.900448768774969,1282.75,1242.25
"Zbtb17",0.0499096742074298,5.45637842127291,0.542892451769085,0.900448768774969,817.75,790.25
"Zfp560",-0.0635219117683147,4.57465850511092,0.545491487734653,0.900448768774969,425.75,445
"Zfp639",-0.0593772794028144,4.80196397233777,0.540524046550197,0.900448768774969,499.75,520.5
"8430408G22Rik",0.15138200472311,1.75179258721613,0.548951708915057,0.900460296367478,62.75,56.75
"Ifi35",0.0553046901592976,5.38333195765973,0.548916897404959,0.900460296367478,778.75,749
"Zfp592",-0.0464143707784795,6.21774959182063,0.54881874234178,0.900460296367478,1342,1385.5
"RP23-456M3.4",0.103662036549258,3.18910521520725,0.549075439585615,0.900546407270542,171,159.25
"Pex10",0.0704308971247874,4.1489057940089,0.549209378676943,0.900649236636906,331.25,315.5
"2410004B18Rik",-0.06729769575073,4.51893767075992,0.549789055096676,0.900751826250541,408.75,428.25
"2610002J02Rik",0.0517635755479104,5.61924609090125,0.550123245770707,0.900751826250541,916.25,883.75
"AK010878",0.101843780450834,3.0801364249147,0.549845956473302,0.900751826250541,158.25,147.5
"Ccdc138",0.0992476467411,2.9010352802293,0.549545947731662,0.900751826250541,139.75,130.25
"Cd93",-0.0533250981118225,6.59747659169591,0.550198196670359,0.900751826250541,1742.5,1808
"Edem2",0.0475450761974809,5.84102712569832,0.550149944761841,0.900751826250541,1067,1032.75
"Gucy1a3",-0.0743074453108786,4.71495280744239,0.549728694886576,0.900751826250541,467.5,492.5
"Iqce",0.0555874578326819,5.30564655445937,0.549529227267382,0.900751826250541,737.75,709.75
"Rab3gap1",0.0474199117716704,5.96588694384696,0.549928154417044,0.900751826250541,1163.75,1126.25
"Rabif",-0.0490968650927942,5.3984704794327,0.550027590769422,0.900751826250541,759,785.25
"Rragd",-0.106664628667276,3.77135246307148,0.549685578140807,0.900751826250541,239,257.75
"Sepw1",0.0485364270672758,8.02770378335655,0.549397042477562,0.900751826250541,4867.75,4707.5
"Tctn1",0.0891915117360265,3.22234772502772,0.549974183928909,0.900751826250541,174.5,164
"AI413582",0.122730619241793,2.82009350047863,0.550461651635999,0.900867336409311,132.75,122
"Bcl2l12",0.0799370019045879,3.85296135996779,0.55065429055401,0.900867336409311,270.5,255.5
"Cyth3",-0.0522639400382931,6.11734115453007,0.550880233779371,0.900867336409311,1249.25,1295.25
"Hspa4l",-0.0584292387287871,4.8747102094556,0.55065159421306,0.900867336409311,525.75,547.25
"Morc2a",-0.0474744419016468,6.78626235565401,0.550886201762618,0.900867336409311,1991,2057
"Oxtr",0.193949933510188,1.94442267054121,0.550945299942487,0.900867336409311,72.75,63.5
"Polr2m",0.0401319239238491,8.17297651244542,0.550775299537271,0.900867336409311,5368.25,5221.25
"Rfk",0.0412733899284482,7.18454643522472,0.55105261133153,0.900867336409311,2705.5,2629.5
"Stk11",0.0418566316669515,7.0402774913393,0.550908471564632,0.900867336409311,2448.5,2378.5
"Tmem39a",-0.0561827724316574,5.37380844196297,0.551040761658349,0.900867336409311,744.25,773.5
"Zfp628",0.0651859445952735,4.58547781247565,0.55053675974486,0.900867336409311,448.5,428.75
"Baz1a",-0.0434779339382561,6.07808071899617,0.551801482225235,0.901123077144267,1219.5,1256.5
"Cfl1",0.0383509127113385,9.41771501177644,0.551758191808248,0.901123077144267,12717,12383.75
"Klhl15",0.105729854495559,3.25329766483061,0.551592471113974,0.901123077144267,179.5,166.25
"Mab21l3",-0.0580749476118441,8.24880853588999,0.551921846727422,0.901123077144267,5469,5693
"Plod3",-0.0521063368545828,5.89472253567201,0.551637519263415,0.901123077144267,1070.25,1109.25
"Psmb10",0.0558596121635921,5.43479110182105,0.551836671856444,0.901123077144267,807.5,776.25
"Rpl41",0.0537514503210798,8.01045927128389,0.551792643234981,0.901123077144267,4818.25,4643
"Slc25a44",-0.0479504704418092,5.64259041366222,0.551816930396598,0.901123077144267,899.75,930.25
"Snai2",-0.149691505677652,2.68769969609207,0.551866497509814,0.901123077144267,110,122.5
"Trp53bp2",0.0468528697848586,6.44825323488823,0.551673255514961,0.901123077144267,1626.75,1574.25
"Eif2b1",0.0465622408946818,5.9810455538234,0.552211671283502,0.901479848704291,1176,1138.75
"Pfn2",0.0439976956538477,6.20498886172479,0.552372453010236,0.9016258942486,1372.75,1331.25
"Cox4i1",-0.0456994503211585,8.77414340856025,0.552525396906434,0.901645668456785,7905.5,8160.75
"Scel",0.165705035459114,1.81845938401348,0.552527210372941,0.901645668456785,66.25,59
"Ino80b",-0.0668179565128046,4.61504150863655,0.552655111622006,0.901737986722432,437.25,458
"Fam46c",0.116596803393755,3.74951898407606,0.553010949378713,0.902009195651168,254.25,235
"RP23-402K24.6",-0.0682818736699192,4.44965264558213,0.552939322401218,0.902009195651168,389.75,408.5
"Slc19a2",-0.111554822926346,3.62495063752084,0.553035380121199,0.902009195651168,216,233
"Arvcf",0.0599443294831243,5.19159223435957,0.553109807700893,0.902014214261441,682.75,654.75
"Sh3bgr",-0.110100014498796,2.80745892311428,0.553218749228656,0.902075509834731,121.5,131.5
"9030617O03Rik",0.0695385385832575,4.63018125105869,0.553650494050333,0.902313980376991,463.5,441.5
"Snx27",-0.0422638205823966,6.55485584816931,0.553502965230529,0.902313980376991,1698.25,1748.5
"Syt13",-0.0805204357058086,4.21323786586863,0.553595648410801,0.902313980376991,329.25,348
"Urm1",0.0506303482554708,5.69064062057134,0.553632092579705,0.902313980376991,962.25,929.25
"Atic",0.0400507185191264,7.74641780172722,0.553760720422533,0.902370587837389,3994.25,3884.25
"Tenc1",-0.0626707648628087,5.85208449796336,0.553827985368637,0.902370587837389,1035.75,1081.25
"Bcl6b",-0.0900661751937532,3.90368367781113,0.553965796625207,0.902393048429786,264.5,281.25
"Mecr",0.0559845728149118,5.11554067170127,0.553984531629771,0.902393048429786,646.5,622.25
"Ppip5k2",0.0415569774157291,6.80831434680542,0.554111452003664,0.902483506342479,2084.75,2024.75
"2310033P09Rik",0.0694910527888702,4.1925674208239,0.555460404022684,0.902675075150263,341.75,325.25
"Anapc13",0.053210962243398,5.42678777024727,0.55536992916156,0.902675075150263,802.25,773.25
"B4galnt4",0.059802818078239,5.39447468493505,0.555839761601773,0.902675075150263,785.5,754
"C1qc",0.123404703949316,6.32845707852228,0.555320991048104,0.902675075150263,1535.25,1410
